query_index,celltype,tech,x,y,recall_at_5,recall_at_15
1658,alpha,smartseq2,15.737854,7.582202,0.2,0.1333333333333333
1659,alpha,smartseq2,15.612617,7.5210137,0.0,0.0
1660,alpha,smartseq2,14.38252,6.5477524,0.0,0.0
1661,alpha,smartseq2,16.378271,7.8534575,0.0,0.0
1662,alpha,smartseq2,16.022533,7.8335295,0.0,0.1333333333333333
1663,alpha,smartseq2,16.2524,7.601479,0.0,0.1333333333333333
1664,alpha,smartseq2,16.215086,6.9035544,0.0,0.0
1665,alpha,smartseq2,16.128952,6.9814873,0.0,0.0
1666,alpha,smartseq2,14.662361,6.288101,0.0,0.0
1667,alpha,smartseq2,15.883812,7.324736,0.0,0.0
1668,alpha,smartseq2,15.040475,6.166122,0.0,0.0
1669,alpha,smartseq2,14.385885,8.698249,0.0,0.0
1670,alpha,smartseq2,14.821505,6.6771855,0.0,0.0
1671,alpha,smartseq2,15.668882,7.8968606,0.0,0.0
1672,alpha,smartseq2,15.358477,6.2744684,0.0,0.0
1673,alpha,smartseq2,15.917183,6.9589972,0.0,0.0666666666666666
1674,alpha,smartseq2,16.157785,7.127128,0.0,0.0
1675,alpha,smartseq2,16.469368,7.795916,0.0,0.0
1676,alpha,smartseq2,16.069313,7.709335,0.0,0.0
1677,alpha,smartseq2,15.9228115,7.176978,0.0,0.0
1678,alpha,smartseq2,-0.73775905,5.8374243,0.0,0.0
1679,alpha,smartseq2,14.31771,6.5585656,0.0,0.0
1680,alpha,smartseq2,15.290939,7.7234626,0.0,0.0
1681,alpha,smartseq2,15.826194,7.1094947,0.0,0.0666666666666666
1682,alpha,smartseq2,14.885571,6.786938,0.0,0.0
1683,alpha,smartseq2,13.432873,7.3275905,0.2,0.5333333333333333
1684,alpha,smartseq2,15.752477,6.7688866,0.0,0.0
1685,alpha,smartseq2,16.058619,6.4815617,0.0,0.1333333333333333
1686,alpha,smartseq2,15.488424,9.070889,0.0,0.0
1687,alpha,smartseq2,13.344771,8.295937,0.6,0.4
1688,alpha,smartseq2,16.390648,6.8074694,0.0,0.0
1689,alpha,smartseq2,16.665127,8.458708,0.0,0.1333333333333333
1690,alpha,smartseq2,14.65026,6.5844107,0.0,0.0666666666666666
1691,alpha,smartseq2,15.508734,6.981432,0.0,0.0
1692,alpha,smartseq2,14.52642,6.6627235,0.2,0.2666666666666666
1693,alpha,smartseq2,15.8654375,7.6363235,0.0,0.0
1694,alpha,smartseq2,15.845605,6.870767,0.0,0.0
1695,alpha,smartseq2,16.049452,7.1795855,0.0,0.0
1696,alpha,smartseq2,15.466089,7.0957,0.0,0.0
1697,alpha,smartseq2,15.778664,7.4879174,0.0,0.1333333333333333
1698,alpha,smartseq2,16.151485,6.690672,0.0,0.0
1699,alpha,smartseq2,15.401602,7.2591853,0.0,0.0
1700,alpha,smartseq2,15.866502,6.5574565,0.0,0.0666666666666666
1701,alpha,smartseq2,16.225641,6.7291093,0.2,0.0666666666666666
1702,alpha,smartseq2,16.236048,7.692035,0.0,0.1333333333333333
1703,alpha,smartseq2,16.61865,7.164176,0.0,0.0
1704,alpha,smartseq2,15.896937,7.8070717,0.0,0.0666666666666666
1705,alpha,smartseq2,15.717779,7.585715,0.0,0.0
1706,alpha,smartseq2,16.609842,7.3147225,0.0,0.0
1707,alpha,smartseq2,16.02769,7.3436084,0.0,0.0
1708,alpha,smartseq2,15.871429,6.6034102,0.0,0.0666666666666666
1709,alpha,smartseq2,15.387653,7.0938725,0.2,0.0666666666666666
1710,alpha,smartseq2,16.184423,6.653154,0.0,0.0666666666666666
1711,alpha,smartseq2,14.486633,6.451724,0.0,0.0666666666666666
1712,alpha,smartseq2,13.572767,8.361235,0.4,0.2666666666666666
1713,alpha,smartseq2,13.275656,8.394179,1.0,0.4
1714,alpha,smartseq2,15.852256,7.5306044,0.0,0.0
1715,alpha,smartseq2,15.614743,6.157094,0.0,0.0
1716,alpha,smartseq2,3.3331354,14.887973,0.0,0.4
1717,alpha,smartseq2,15.951855,7.554245,0.0,0.0
1718,alpha,smartseq2,14.528501,6.463526,0.0,0.0
1719,alpha,smartseq2,15.85838,8.446159,0.0,0.0
1720,alpha,smartseq2,15.486558,7.3903337,0.2,0.1333333333333333
1721,alpha,smartseq2,15.922447,7.435434,0.0,0.2
1722,alpha,smartseq2,16.269688,6.7489176,0.0,0.0
1723,alpha,smartseq2,16.556177,7.609112,0.0,0.0
1724,alpha,smartseq2,15.974046,7.9901557,0.0,0.0666666666666666
1725,alpha,smartseq2,16.11097,7.8951335,0.0,0.0
1726,alpha,smartseq2,15.562511,7.6694617,0.0,0.0
1727,alpha,smartseq2,15.863259,6.4677896,0.0,0.0
1728,alpha,smartseq2,15.303334,7.7177334,0.0,0.0
1729,alpha,smartseq2,15.56372,7.3693085,0.0,0.0666666666666666
1730,alpha,smartseq2,16.414263,7.202683,0.0,0.0
1731,alpha,smartseq2,14.625534,6.4195857,0.0,0.0
1732,alpha,smartseq2,15.724387,7.2172937,0.0,0.0666666666666666
1733,alpha,smartseq2,15.933685,8.113035,0.0,0.1333333333333333
1734,alpha,smartseq2,15.276931,7.5211616,0.0,0.0
1735,alpha,smartseq2,15.894972,8.034919,0.0,0.0
1736,alpha,smartseq2,15.583882,6.685069,0.0,0.0
1737,alpha,smartseq2,15.508998,6.8684807,0.0,0.0
1738,alpha,smartseq2,15.046364,6.4006042,0.2,0.0666666666666666
1739,alpha,smartseq2,15.56893,7.3028173,0.0,0.0
1740,alpha,smartseq2,14.374404,6.8025713,0.0,0.0
1741,alpha,smartseq2,16.355066,7.452462,0.0,0.0
1742,alpha,smartseq2,14.406665,6.5676565,0.0,0.0
1743,alpha,smartseq2,15.932212,6.9183564,0.0,0.0
1744,alpha,smartseq2,16.542215,7.1977034,0.0,0.0666666666666666
1745,alpha,smartseq2,16.683321,8.278555,0.0,0.0
1746,alpha,smartseq2,15.293764,8.86727,0.2,0.2
1747,alpha,smartseq2,14.937091,6.2988906,0.0,0.0
1748,alpha,smartseq2,16.302114,8.046462,0.0,0.0
1749,alpha,smartseq2,15.952086,8.003013,0.2,0.0666666666666666
1750,alpha,smartseq2,16.331,7.2610736,0.0,0.0
1751,alpha,smartseq2,15.546199,7.491472,0.0,0.0
1752,alpha,smartseq2,16.14775,6.8324485,0.0,0.0
1753,alpha,smartseq2,16.295927,6.9391522,0.0,0.0
1754,alpha,smartseq2,16.203701,7.067068,0.0,0.0
1755,alpha,smartseq2,16.279333,6.7726727,0.0,0.1333333333333333
1756,alpha,smartseq2,14.7112665,5.987544,0.0,0.1333333333333333
1757,alpha,smartseq2,15.97304,7.7718134,0.2,0.0666666666666666
1758,alpha,smartseq2,15.629558,7.7120867,0.0,0.0666666666666666
1759,alpha,smartseq2,16.29823,7.152138,0.0,0.0
1760,alpha,smartseq2,15.805876,7.5855026,0.0,0.0
1761,alpha,smartseq2,16.02949,7.041183,0.0,0.0
1762,alpha,smartseq2,15.916955,7.679771,0.0,0.0
1763,alpha,smartseq2,13.388882,8.378181,0.8,0.4
1764,alpha,smartseq2,16.469492,7.475606,0.0,0.0666666666666666
1765,alpha,smartseq2,16.143753,7.1240735,0.0,0.0666666666666666
1766,alpha,smartseq2,13.377626,8.335832,0.6,0.4
1767,alpha,smartseq2,15.818808,7.767513,0.0,0.0666666666666666
1768,alpha,smartseq2,16.01307,7.9663334,0.0,0.0666666666666666
1769,alpha,smartseq2,16.40694,8.598193,0.0,0.1333333333333333
1770,alpha,smartseq2,15.514074,8.353379,0.2,0.0666666666666666
1771,alpha,smartseq2,15.6435175,7.835245,0.0,0.0666666666666666
1772,alpha,smartseq2,13.537226,7.178211,0.4,0.4
1773,alpha,smartseq2,15.847261,7.9991693,0.0,0.0
1774,alpha,smartseq2,16.166376,6.760805,0.0,0.0666666666666666
1775,alpha,smartseq2,16.0232,7.908556,0.0,0.1333333333333333
1776,alpha,smartseq2,15.861937,7.7469096,0.0,0.0
1777,alpha,smartseq2,16.124983,7.065178,0.0,0.0
1778,alpha,smartseq2,15.021242,6.104803,0.0,0.0
1779,alpha,smartseq2,16.560863,8.666853,0.0,0.2666666666666666
1780,alpha,smartseq2,15.444923,6.8551083,0.0,0.0
1781,alpha,smartseq2,16.569242,8.295388,0.0,0.0
1782,alpha,smartseq2,14.523311,6.481545,0.0,0.0666666666666666
1783,alpha,smartseq2,14.54083,6.233933,0.0,0.0666666666666666
1784,alpha,smartseq2,15.996586,8.085555,0.0,0.0
1785,alpha,smartseq2,16.62483,8.718299,0.0,0.3333333333333333
1786,alpha,smartseq2,15.123236,6.282807,0.0,0.0
1787,alpha,smartseq2,16.303919,7.8646727,0.0,0.0
1788,alpha,smartseq2,15.054305,7.0554605,0.0,0.0
1789,alpha,smartseq2,15.351425,13.538871,0.0,0.2666666666666666
1790,alpha,smartseq2,15.839631,7.7855945,0.0,0.0
1791,alpha,smartseq2,14.494566,6.429413,0.0,0.0
1792,alpha,smartseq2,10.944521,19.607784,0.0,0.0666666666666666
1793,alpha,smartseq2,15.55309,6.536313,0.0,0.0
1794,alpha,smartseq2,15.341635,13.5815735,0.0,0.2666666666666666
1795,alpha,smartseq2,15.42691,9.259598,0.0,0.0
1796,alpha,smartseq2,14.803733,6.944436,0.0,0.0
1797,alpha,smartseq2,15.690629,6.84877,0.0,0.0666666666666666
1798,alpha,smartseq2,15.594993,7.6078143,0.0,0.0
1799,alpha,smartseq2,16.63807,8.611953,0.0,0.2
1800,alpha,smartseq2,16.237928,7.766811,0.0,0.0666666666666666
1801,alpha,smartseq2,15.34653,7.251066,0.0,0.0
1802,alpha,smartseq2,14.536147,9.022407,0.0,0.0
1803,alpha,smartseq2,16.114193,7.502282,0.0,0.0
1804,alpha,smartseq2,15.06362,6.3164144,0.0,0.0666666666666666
1805,alpha,smartseq2,10.651504,19.836477,0.0,0.0666666666666666
1806,alpha,smartseq2,16.168545,7.8992777,0.0,0.0
1807,alpha,smartseq2,15.898956,8.1642275,0.0,0.2
1808,alpha,smartseq2,15.6238365,8.581696,0.0,0.0666666666666666
1809,alpha,smartseq2,14.968008,6.1025777,0.0,0.1333333333333333
1810,alpha,smartseq2,15.400298,7.7514825,0.0,0.0
1811,alpha,smartseq2,14.711406,6.7323294,0.0,0.0
1812,alpha,smartseq2,14.697322,6.669204,0.0,0.0
1813,alpha,smartseq2,15.225448,6.9432354,0.0,0.0
1814,alpha,smartseq2,15.64261,6.182003,0.0,0.0
1815,alpha,smartseq2,16.048574,7.9339643,0.0,0.2
1816,alpha,smartseq2,14.565358,6.3995104,0.0,0.0
1817,alpha,smartseq2,14.407794,6.9411993,0.0,0.0
1818,alpha,smartseq2,15.660335,7.826523,0.0,0.0
1819,alpha,smartseq2,14.691108,6.0090227,0.0,0.0
1820,alpha,smartseq2,14.887564,6.222916,0.0,0.0
1821,alpha,smartseq2,15.882441,8.7996645,0.2,0.0666666666666666
1822,alpha,smartseq2,14.905059,6.30829,0.0,0.0666666666666666
1823,alpha,smartseq2,14.479144,7.805557,0.0,0.0
1824,alpha,smartseq2,14.792417,6.511955,0.0,0.0
1825,alpha,smartseq2,16.2891,8.773222,0.0,0.0666666666666666
1826,alpha,smartseq2,14.1865,6.386557,0.0,0.0666666666666666
1827,alpha,smartseq2,15.861197,8.02948,0.0,0.0
1828,alpha,smartseq2,15.7430105,7.247992,0.2,0.0666666666666666
1829,alpha,smartseq2,15.709316,8.199386,0.0,0.0666666666666666
1830,alpha,smartseq2,14.978227,6.456961,0.0,0.1333333333333333
1831,alpha,smartseq2,14.411541,6.614577,0.0,0.0
1832,alpha,smartseq2,16.521639,8.480658,0.0,0.2
1833,alpha,smartseq2,16.61485,7.5892115,0.0,0.0
1834,alpha,smartseq2,15.574763,7.1849947,0.0,0.0
1835,alpha,smartseq2,14.923081,6.2695475,0.0,0.0666666666666666
1836,alpha,smartseq2,14.380137,6.4562297,0.0,0.0
1837,alpha,smartseq2,16.384933,8.048183,0.0,0.0
1838,alpha,smartseq2,15.323107,7.228184,0.0,0.0
1839,alpha,smartseq2,14.44353,6.364924,0.0,0.0
1840,alpha,smartseq2,15.329175,7.0957637,0.2,0.1333333333333333
1841,alpha,smartseq2,15.524648,9.000815,0.0,0.0666666666666666
1842,alpha,smartseq2,15.69268,6.163694,0.0,0.0
1843,alpha,smartseq2,15.707418,8.848664,0.0,0.0666666666666666
1844,alpha,smartseq2,16.657488,8.539981,0.0,0.2
1845,alpha,smartseq2,14.379891,6.8829565,0.0,0.0
1846,alpha,smartseq2,15.252637,6.2748103,0.0,0.0666666666666666
1847,alpha,smartseq2,16.602507,8.512471,0.2,0.0666666666666666
1848,alpha,smartseq2,14.239053,6.593007,0.0,0.0666666666666666
1849,alpha,smartseq2,15.991854,7.7253313,0.0,0.0
1850,alpha,smartseq2,14.479649,6.322297,0.0,0.0
1851,alpha,smartseq2,15.880127,8.0523205,0.0,0.0
1852,alpha,smartseq2,15.929305,7.6574926,0.0,0.0
1853,alpha,smartseq2,15.873648,7.832912,0.0,0.0
1854,alpha,smartseq2,16.65837,8.53767,0.4,0.2666666666666666
1855,alpha,smartseq2,14.435812,6.28384,0.0,0.0
1856,alpha,smartseq2,16.206766,8.15559,0.0,0.0
1857,alpha,smartseq2,14.184627,6.5490427,0.0,0.0
1858,alpha,smartseq2,15.872662,7.7885504,0.0,0.0
1859,alpha,smartseq2,16.239677,7.3669343,0.0,0.0
1860,alpha,smartseq2,15.76014,8.528766,0.0,0.0
1861,alpha,smartseq2,16.387636,8.397589,0.2,0.0666666666666666
1862,alpha,smartseq2,15.837533,7.036892,0.0,0.1333333333333333
1863,alpha,smartseq2,16.57806,8.745001,0.4,0.2666666666666666
1864,alpha,smartseq2,14.605884,6.431634,0.0,0.0
1865,alpha,smartseq2,15.749692,6.3182325,0.0,0.0
1866,alpha,smartseq2,15.692314,7.18879,0.0,0.0666666666666666
1867,alpha,smartseq2,16.516287,8.708243,0.4,0.2666666666666666
1868,alpha,smartseq2,15.079967,6.342968,0.0,0.0
1869,alpha,smartseq2,16.213146,7.976532,0.0,0.0
1870,alpha,smartseq2,16.086924,8.0423565,0.0,0.0666666666666666
1871,alpha,smartseq2,16.601313,8.44839,0.0,0.2666666666666666
1872,alpha,smartseq2,15.557301,6.544611,0.0,0.0
1873,alpha,smartseq2,14.576709,6.4631844,0.0,0.0
1874,alpha,smartseq2,13.978096,7.836588,0.0,0.0
1875,alpha,smartseq2,15.421805,7.3263025,0.0,0.0
1876,alpha,smartseq2,15.63068,7.0754404,0.0,0.0
1877,alpha,smartseq2,15.951843,8.084338,0.0,0.0
1878,alpha,smartseq2,15.73178,7.6988482,0.0,0.0666666666666666
1879,alpha,smartseq2,15.583222,7.2220635,0.0,0.0666666666666666
1880,alpha,smartseq2,3.4088953,14.9875345,0.0,0.2
1881,alpha,smartseq2,14.528407,6.503278,0.0,0.0
1882,alpha,smartseq2,15.799315,7.8121896,0.0,0.0
1883,alpha,smartseq2,14.956076,6.171307,0.0,0.1333333333333333
1884,alpha,smartseq2,15.649983,8.339847,0.0,0.0
1885,alpha,smartseq2,14.678848,6.4219,0.0,0.0
1886,alpha,smartseq2,15.026205,6.1696095,0.0,0.0
1887,alpha,smartseq2,16.523039,7.811668,0.0,0.0
1888,alpha,smartseq2,15.741094,7.964537,0.0,0.0
1889,alpha,smartseq2,15.955453,7.842235,0.2,0.0666666666666666
1890,alpha,smartseq2,15.531842,7.575963,0.0,0.0
1891,alpha,smartseq2,16.608896,7.762419,0.0,0.0
1892,alpha,smartseq2,16.599298,8.523549,0.0,0.2
1893,alpha,smartseq2,14.9135275,6.2558336,0.0,0.0
1894,alpha,smartseq2,15.40172,8.0992365,0.0,0.0666666666666666
1895,alpha,smartseq2,16.100784,8.10648,0.0,0.0666666666666666
1896,alpha,smartseq2,14.928974,6.9991817,0.0,0.0
1897,alpha,smartseq2,15.302248,7.654969,0.0,0.0
1898,alpha,smartseq2,15.188314,6.829883,0.0,0.0
1899,alpha,smartseq2,15.35997,6.181338,0.0,0.0
1900,alpha,smartseq2,15.782325,7.9213667,0.0,0.0666666666666666
1901,alpha,smartseq2,15.4422245,7.38114,0.0,0.0
1902,alpha,smartseq2,15.224697,6.3694515,0.0,0.0
1903,alpha,smartseq2,10.901773,19.796415,0.0,0.0666666666666666
1904,alpha,smartseq2,14.416249,6.5438294,0.0,0.0
1905,alpha,smartseq2,15.728832,6.6820745,0.0,0.0
1906,alpha,smartseq2,16.010643,8.074282,0.2,0.0666666666666666
1907,alpha,smartseq2,14.516321,6.3845444,0.0,0.0
1908,alpha,smartseq2,15.032386,6.280988,0.0,0.0
1909,alpha,smartseq2,15.722087,6.7042403,0.0,0.0
1910,alpha,smartseq2,15.16985,7.4223123,0.0,0.0
1911,alpha,smartseq2,16.4541,7.9008317,0.0,0.2
1912,alpha,smartseq2,15.428516,7.2495933,0.2,0.0666666666666666
1913,alpha,smartseq2,14.417903,6.3469496,0.0,0.0666666666666666
1914,alpha,smartseq2,15.908683,8.294761,0.0,0.1333333333333333
1915,alpha,smartseq2,15.799883,8.597091,0.0,0.0
1916,alpha,smartseq2,15.525621,6.293791,0.0,0.0666666666666666
1917,alpha,smartseq2,15.180967,6.189925,0.2,0.0666666666666666
1918,alpha,smartseq2,14.975485,6.253106,0.0,0.0666666666666666
1919,alpha,smartseq2,15.1771755,6.2205424,0.0,0.0
1920,alpha,smartseq2,16.47479,7.7480035,0.0,0.0666666666666666
1921,alpha,smartseq2,16.069122,7.944574,0.0,0.0
1922,alpha,smartseq2,15.803944,6.544805,0.0,0.0
1923,alpha,smartseq2,16.700914,7.5481133,0.0,0.0
1924,alpha,smartseq2,15.278546,6.835563,0.0,0.0
1925,alpha,smartseq2,15.921916,7.111633,0.0,0.0666666666666666
1926,alpha,smartseq2,16.078814,7.72199,0.0,0.2
1927,alpha,smartseq2,15.517694,7.3796244,0.0,0.0666666666666666
1928,alpha,smartseq2,14.816253,9.059364,0.0,0.0666666666666666
1929,alpha,smartseq2,15.764835,6.820257,0.0,0.0
1930,alpha,smartseq2,16.270403,7.8218017,0.0,0.0
1931,alpha,smartseq2,14.860406,6.41,0.0,0.0
1932,alpha,smartseq2,16.72494,7.634457,0.0,0.0
1933,alpha,smartseq2,15.91178,7.405721,0.0,0.0
1934,alpha,smartseq2,15.319801,6.1134133,0.0,0.0666666666666666
1935,alpha,smartseq2,16.515247,7.550798,0.0,0.0666666666666666
1936,alpha,smartseq2,15.700663,6.5048985,0.0,0.0
1937,alpha,smartseq2,14.123328,9.36769,0.0,0.2
1938,alpha,smartseq2,14.978344,6.4689403,0.0,0.0
1939,alpha,smartseq2,16.329119,8.044614,0.0,0.0
1940,alpha,smartseq2,16.371975,7.3049154,0.0,0.0
1941,alpha,smartseq2,15.867096,7.0633254,0.0,0.0
1942,alpha,smartseq2,15.036505,6.225544,0.0,0.0
1943,alpha,smartseq2,15.6284685,6.9464517,0.0,0.0666666666666666
1944,alpha,smartseq2,3.6748154,14.720823,0.0,0.2
1945,alpha,smartseq2,15.714496,6.474076,0.0,0.0
1946,alpha,smartseq2,14.945448,7.108495,0.2,0.0666666666666666
1947,alpha,smartseq2,15.642943,6.6710253,0.0,0.0
1948,alpha,smartseq2,15.273378,6.352976,0.0,0.0
1949,alpha,smartseq2,15.780918,8.228911,0.0,0.0666666666666666
1950,alpha,smartseq2,16.735144,8.459923,0.0,0.2666666666666666
1951,alpha,smartseq2,16.664589,8.43677,0.0,0.1333333333333333
1952,alpha,smartseq2,16.113096,7.990411,0.0,0.0666666666666666
1953,alpha,smartseq2,15.46076,7.1451344,0.0,0.0
1954,alpha,smartseq2,15.595003,6.286948,0.0,0.0
1955,alpha,smartseq2,16.638937,8.002808,0.0,0.0666666666666666
1956,alpha,smartseq2,16.466341,7.7419024,0.0,0.2
1957,alpha,smartseq2,15.665652,8.734531,0.0,0.0
1958,alpha,smartseq2,16.329718,8.284449,0.0,0.0
1959,alpha,smartseq2,15.700614,6.9469185,0.0,0.0
1960,alpha,smartseq2,14.790564,9.308003,0.0,0.0
1961,alpha,smartseq2,16.133871,7.2412395,0.0,0.0
1962,alpha,smartseq2,15.389119,7.9211035,0.0,0.0
1963,alpha,smartseq2,16.03191,6.7385454,0.0,0.0
1964,alpha,smartseq2,16.245024,7.690244,0.0,0.0
1965,alpha,smartseq2,15.056763,6.6353035,0.0,0.0
1966,alpha,smartseq2,16.025053,6.4729514,0.0,0.0
1967,alpha,smartseq2,15.7688675,7.4231715,0.0,0.0
1968,alpha,smartseq2,16.44328,7.531048,0.0,0.0666666666666666
1969,alpha,smartseq2,16.321383,7.215886,0.0,0.0
1970,alpha,smartseq2,16.303658,7.082565,0.0,0.0
1971,alpha,smartseq2,16.539951,7.511879,0.0,0.0
1972,alpha,smartseq2,15.03103,6.115222,0.0,0.2666666666666666
1973,alpha,smartseq2,15.4388,6.358792,0.0,0.0666666666666666
1974,alpha,smartseq2,15.831478,7.4814553,0.0,0.0
1975,alpha,smartseq2,14.75963,6.3694086,0.0,0.0
1976,alpha,smartseq2,14.996265,8.893828,0.0,0.0666666666666666
1977,alpha,smartseq2,15.675043,7.5960035,0.0,0.0666666666666666
1978,alpha,smartseq2,14.888969,6.483233,0.0,0.0666666666666666
1979,alpha,smartseq2,16.989218,17.259468,0.0,0.0
1980,alpha,smartseq2,16.576347,7.4086146,0.0,0.0
1981,alpha,smartseq2,15.511418,6.375575,0.0,0.0
1982,alpha,smartseq2,16.182228,6.7330036,0.0,0.0666666666666666
1983,alpha,smartseq2,14.546033,9.228591,0.0,0.0
1984,alpha,smartseq2,14.7419,6.4149003,0.0,0.0
1985,alpha,smartseq2,14.924307,6.2057133,0.0,0.0666666666666666
1986,alpha,smartseq2,16.392023,7.5667334,0.0,0.0666666666666666
1987,alpha,smartseq2,16.035522,6.999559,0.0,0.0
1988,alpha,smartseq2,15.92709,7.887474,0.0,0.0666666666666666
1989,alpha,smartseq2,16.473808,7.071625,0.0,0.1333333333333333
1990,alpha,smartseq2,14.929256,6.703335,0.0,0.0
1991,alpha,smartseq2,15.725485,7.459438,0.0,0.0
1992,alpha,smartseq2,15.062934,6.1557574,0.0,0.0
1993,alpha,smartseq2,14.5883255,6.243235,0.4,0.3333333333333333
1994,alpha,smartseq2,15.754267,6.2189217,0.0,0.0
1995,alpha,smartseq2,15.820254,6.894613,0.0,0.0666666666666666
1996,alpha,smartseq2,16.26049,7.700366,0.0,0.0666666666666666
1997,alpha,smartseq2,16.202862,8.166338,0.0,0.0666666666666666
1998,alpha,smartseq2,15.675809,6.733943,0.0,0.0666666666666666
1999,alpha,smartseq2,16.46181,7.1610966,0.0,0.0666666666666666
2000,alpha,smartseq2,15.019825,8.8148155,0.0,0.0666666666666666
2001,alpha,smartseq2,15.938119,6.4987946,0.2,0.0666666666666666
2002,alpha,smartseq2,16.290653,6.7828646,0.0,0.0
2003,alpha,smartseq2,15.027258,6.3469715,0.0,0.0666666666666666
2004,alpha,smartseq2,16.638538,8.344237,0.2,0.1333333333333333
2005,alpha,smartseq2,15.872781,7.9279428,0.0,0.0
2006,alpha,smartseq2,15.848831,7.517946,0.0,0.0666666666666666
2007,alpha,smartseq2,15.9749975,7.377184,0.0,0.0666666666666666
2008,alpha,smartseq2,6.464207,0.45863762,0.2,0.1333333333333333
2009,alpha,smartseq2,15.848758,6.616204,0.0,0.0
2010,alpha,smartseq2,5.7155914,1.3442464,0.0,0.0
2011,alpha,smartseq2,14.497357,6.5148535,0.0,0.0
2012,alpha,smartseq2,16.139036,7.9291034,0.0,0.0666666666666666
2013,alpha,smartseq2,15.534502,7.3929553,0.0,0.0
2014,alpha,smartseq2,15.63842,6.32506,0.0,0.0
2015,alpha,smartseq2,15.873251,6.431418,0.2,0.1333333333333333
2016,alpha,smartseq2,14.829628,6.7615438,0.0,0.0
2017,alpha,smartseq2,14.843217,6.3442616,0.0,0.0
2018,alpha,smartseq2,11.048172,0.9469596,0.0,0.0
2019,alpha,smartseq2,15.807439,7.6816216,0.0,0.0666666666666666
2020,alpha,smartseq2,15.809443,7.066117,0.0,0.0
2021,alpha,smartseq2,15.672724,7.3473725,0.0,0.0
2022,alpha,smartseq2,15.281845,6.633724,0.0,0.0
2023,alpha,smartseq2,5.807355,1.0968305,0.2,0.0666666666666666
2024,alpha,smartseq2,16.137024,6.7250032,0.0,0.0
2025,alpha,smartseq2,14.944178,7.0988035,0.0,0.2
2026,alpha,smartseq2,15.315018,7.3809934,0.0,0.0
2027,alpha,smartseq2,6.010968,0.6006958,0.0,0.0
2028,alpha,smartseq2,6.228065,0.7564022,0.0,0.0
2029,alpha,smartseq2,15.993295,6.4365077,0.2,0.2666666666666666
2030,alpha,smartseq2,16.755995,8.40581,0.2,0.2666666666666666
2031,alpha,smartseq2,16.49803,7.9168487,0.0,0.1333333333333333
2032,alpha,smartseq2,15.976345,6.5005174,0.2,0.2
2033,alpha,smartseq2,14.997914,7.154533,0.0,0.2
2034,alpha,smartseq2,16.042482,6.1327662,0.0,0.1333333333333333
2035,alpha,smartseq2,16.076008,6.623549,0.0,0.1333333333333333
2036,alpha,smartseq2,16.359707,8.346796,0.0,0.0666666666666666
2037,alpha,smartseq2,15.7086735,6.9713535,0.0,0.0666666666666666
2038,alpha,smartseq2,15.117425,6.3327107,0.0,0.0
2039,alpha,smartseq2,16.08333,7.737786,0.0,0.0
2040,alpha,smartseq2,16.184208,6.948962,0.0,0.0
2041,alpha,smartseq2,16.227627,7.831141,0.0,0.0666666666666666
2042,alpha,smartseq2,16.182386,7.7918367,0.0,0.0
2043,alpha,smartseq2,15.999175,7.9786234,0.0,0.1333333333333333
2044,alpha,smartseq2,15.905034,8.225577,0.0,0.0
2045,alpha,smartseq2,15.68851,6.853275,0.0,0.0
2046,alpha,smartseq2,16.63367,8.411303,0.0,0.0666666666666666
2047,alpha,smartseq2,15.300012,8.608313,0.0,0.0
2048,alpha,smartseq2,15.696316,7.4342017,0.0,0.0
2049,alpha,smartseq2,15.787706,7.640682,0.2,0.0666666666666666
2050,alpha,smartseq2,15.631788,8.078706,0.0,0.0666666666666666
2051,alpha,smartseq2,15.974985,8.056102,0.2,0.2
2052,alpha,smartseq2,14.541245,9.470042,0.0,0.0
2053,alpha,smartseq2,15.834383,7.8126197,0.0,0.0666666666666666
2054,alpha,smartseq2,16.644491,8.633121,0.2,0.4
2055,alpha,smartseq2,16.025925,8.510537,0.0,0.0
2056,alpha,smartseq2,16.315193,6.902184,0.0,0.0666666666666666
2057,alpha,smartseq2,16.00701,7.805775,0.0,0.0666666666666666
2058,alpha,smartseq2,15.104842,6.0303755,0.0,0.0
2059,alpha,smartseq2,16.03989,7.7239122,0.0,0.0
2060,alpha,smartseq2,16.672197,8.63385,0.2,0.4
2061,alpha,smartseq2,16.399025,7.602399,0.2,0.1333333333333333
2062,alpha,smartseq2,14.67792,6.9340234,0.0,0.0666666666666666
2063,alpha,smartseq2,16.57268,8.570257,0.0,0.2
2064,alpha,smartseq2,16.06777,7.5991087,0.0,0.0
2065,alpha,smartseq2,15.966651,8.389767,0.0,0.0666666666666666
2066,alpha,smartseq2,15.97524,7.9886045,0.2,0.0666666666666666
2067,alpha,smartseq2,15.793261,7.480628,0.0,0.0
2068,alpha,smartseq2,15.977695,7.2796087,0.0,0.0
2069,alpha,smartseq2,15.513639,7.966618,0.0,0.0
2070,alpha,smartseq2,16.11374,7.828091,0.0,0.0666666666666666
2071,alpha,smartseq2,15.823448,7.778765,0.0,0.0666666666666666
2072,alpha,smartseq2,16.301434,8.251521,0.0,0.0666666666666666
2073,alpha,smartseq2,15.883918,7.2502036,0.0,0.0666666666666666
2074,alpha,smartseq2,16.001822,7.5106087,0.0,0.0
