split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,stage
query,B_branch_0,90,0.4133333333333333,0.40148148148148155,0.4555555555555555,0.4577777777777778,0.634286896041213,0.5200351607837098,0.6529009440573197,0.5532972753702285,0.6498944335523275,0.6604990190542198,0.0,0.2044444444444444,,,0,,0,-0.0019057160719465008,1.1400427773600263,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_1,85,0.2988235294117647,0.24078431372549014,0.37176470588235294,0.35294117647058826,1.276258636112086,1.1477228820815584,1.2932054275218574,1.153172573728075,1.438277711339983,1.4393306951657414,0.0,0.3780392156862746,,,0,,0,0.3900366637834408,1.7058520060288465,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_2,85,0.28705882352941176,0.29725490196078425,0.2988235294117647,0.3176470588235294,1.0977670258070271,0.9960541717723218,1.1035777978888137,1.0024567501801789,1.1409441895180152,1.1409441895180152,0.0,0.23921568627450984,,,0,,0,0.28418532489125914,1.4452578102147984,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_3,106,0.38867924528301895,0.4666666666666666,0.4018867924528302,0.4817610062893081,0.31338930905950063,0.44700656223688795,0.45309289434270206,0.5015524563919174,0.5013493526554458,0.5584162238617755,0.0,0.05345911949685535,0.56,0.6363636363636364,11,0.6363636363636364,11,-0.021244697594002493,1.0842991605513932,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_4,97,0.48659793814432983,0.4982817869415807,0.5010309278350515,0.5271477663230241,1.134482048650981,1.155238117196509,1.3403309376257653,1.3142332914980972,1.199246344688516,1.3582415189901043,0.0,0.14432989690721648,,,0,,0,-0.3779908438543834,2.2510221301767714,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_5,97,0.42886597938144333,0.527147766323024,0.465979381443299,0.5731958762886598,1.2863691411884168,1.4235832677940778,1.3002806732793932,1.4350763451264872,1.5583188630226492,1.5593000438901128,0.0,0.14845360824742268,,,0,,0,0.8043814562146924,2.012913059334051,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,B_branch_6,106,0.3716981132075471,0.3754716981132076,0.44528301886792454,0.4672955974842768,0.8801346475370645,0.8470016543577431,0.9659779665820427,0.877888648949148,1.2191712828879757,1.2191712828879757,0.0,0.08616352201257861,,,0,,0,-0.004998419380722974,1.5669520324607835,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
query,bridge_near,89,0.739325842696629,0.7033707865168539,0.8112359550561798,0.8599250936329588,0.47183081070812577,0.3302012232458726,0.6058804442957443,0.4888235992668832,0.5444548731199409,0.6503670471232816,0.00299625468164794,0.007490636704119849,0.7033707865168539,0.28874388254486133,1226,0.7017543859649122,57,-0.44947537352064154,0.900870631515631,1.2665738818919259,spectral_100_pca_2,sparse_bridge,0.0
reference,all,2826,0.07147912243453644,0.20030667610285444,0.10346779900920028,0.27008728473696625,0.1241240119715682,0.04247840901586213,0.40912056045494793,0.3525559672779229,0.2227761362576308,0.4146701914448912,0.08671856569945742,0.08910120311394197,0.3936685288640596,0.6075640504270029,2459,0.45454545454545453,143,-0.4776393337272832,0.6305337145530269,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,internal,2666,0.06601650412603151,0.18899724931232809,0.09324831207801951,0.2517379344836209,0.12199651720961636,0.05829088259529921,0.4136256747959586,0.35630527002468754,0.23276729546232572,0.4223420600894108,0.09192298074518629,0.09444861215303826,0.43508771929824563,0.4576271186440678,59,0.4576271186440678,59,-0.47293945298404444,0.6404575236941429,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,A_spiral,1334,0.07961019490254873,0.22043978010994505,0.11169415292353824,0.2856571714142929,-0.1498722670123114,-0.24786940847493116,0.3422237242405303,0.30482569566502593,-0.07534943047724492,0.27738370358183256,0.1837081459270365,0.0,0.42500000000000004,0.43333333333333335,30,0.43333333333333335,30,-0.565637975678448,0.08139602186605714,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_tree,1332,0.05240240240240241,0.1575075075075075,0.07477477477477477,0.21776776776776777,0.3942735128192648,0.36491087380227166,0.4851348354873558,0.4078621410425469,0.5413466591285324,0.5675180717869402,0.0,0.18903903903903901,0.44242424242424244,0.4827586206896552,29,0.4827586206896552,29,-0.054517609640236026,0.7699606055541081,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,bridge_AB,160,0.1625,0.38875000000000004,0.27375,0.5758333333333334,0.15957339344258975,-0.22099693200150758,0.334054092747858,0.2900832102599561,0.05629844600940119,0.2868376801555836,0.0,0.0,0.38875000000000004,0.61125,2400,0.4523809523809524,84,-0.5092996016760357,0.11504353013970976,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_0,180,0.04111111111111111,0.13037037037037036,0.044444444444444446,0.16518518518518516,0.26688210306830923,0.1876265121171328,0.38443864883772105,0.27921997984367636,0.30284427692463206,0.3713275781445314,0.0,0.26925925925925925,,,0,,0,-0.15992605890679118,0.6203093977160555,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_1,170,0.06823529411764706,0.14862745098039215,0.14352941176470588,0.2890196078431372,0.2874204487677066,0.29454325563023787,0.3715337434890146,0.3127813065070828,0.6431340519160247,0.6456806157019034,0.0,0.2501960784313726,,,0,,0,0.004350627337584047,0.5938420061993456,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_2,170,0.05529411764705883,0.14941176470588236,0.06705882352941177,0.18313725490196078,0.4310645179484291,0.4178945309362171,0.5098661280069592,0.42759449202867955,0.570427586089596,0.5744085326855586,0.0,0.14549019607843136,,,0,,0,0.03374415822751101,0.7743895309020323,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_3,212,0.03018867924528302,0.13081761006289305,0.041509433962264156,0.16698113207547172,0.5447769222737099,0.4856903730394846,0.5724153764574268,0.494036304473148,0.6366113004359233,0.642039579436952,0.0,0.20597484276729558,0.44242424242424244,0.4827586206896552,29,0.4827586206896552,29,0.14003086061802847,0.7963116587152195,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_4,194,0.04845360824742269,0.15670103092783505,0.06597938144329896,0.19965635738831616,0.45197163196976975,0.4141830958534578,0.6004029162713018,0.5032586608071261,0.5452809138393953,0.6153616766829927,0.0,0.2429553264604811,,,0,,0,-0.15450502985084427,0.810067828192789,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_5,194,0.04536082474226805,0.1474226804123711,0.07216494845360824,0.23951890034364262,0.44412836206116146,0.40182180519084,0.5189306638853529,0.45240803456390555,0.6508139336767098,0.6722432319276676,0.0,0.10996563573883161,,,0,,0,-0.0470260522737334,0.7977624723787282,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,B_branch_6,212,0.07924528301886793,0.23081761006289309,0.09528301886792452,0.28050314465408804,0.3096933481943151,0.32973008547301913,0.41820703568248635,0.36327289762001735,0.439869365760735,0.4517557038548038,0.0,0.1128930817610063,,,0,,0,-0.038985781852966625,0.7710952009802545,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,bridge_near,179,0.16201117318435754,0.3936685288640596,0.26927374301675977,0.5705772811918063,0.15432812059603312,-0.2012093977634657,0.32687728485331735,0.2770752850469952,0.05602551105999531,0.2757967047680092,0.0007448789571694599,0.0033519553072625698,0.3936685288640596,0.6075640504270029,2459,0.45454545454545453,143,-0.49446705782790995,0.14267994445833024,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,all,1413,0.09568294409058739,0.23562160887001657,0.12753007784854917,0.3095541401273885,0.13659799227188418,0.02639466810830499,0.383767851015544,0.33463163549995295,0.18472073005724798,0.37900995281771505,0.07940552016985139,0.07789573012502948,0.4022471910112359,0.601957585644372,1226,0.631578947368421,57,-0.4670642848732027,0.5745236910503051,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,internal,1333,0.08987246811702926,0.22595648912228056,0.11852963240810202,0.29252313078269565,0.12760635121755493,0.04164256585045291,0.3834204459026636,0.3378926206273287,0.1934016139605419,0.3845734058550004,0.08417104276069018,0.08257064266066516,0.45185185185185184,0.5384615384615384,26,0.5384615384615384,26,-0.4654558804169321,0.5889859786098244,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,A_spiral,667,0.10584707646176911,0.2623688155922039,0.1373313343328336,0.335632183908046,-0.12608752814226273,-0.25202386404844795,0.3111280747339979,0.29720862095344885,-0.10158979246519712,0.255819361382379,0.16821589205397303,0.0,0.5166666666666666,0.4666666666666667,15,0.4666666666666667,15,-0.5825201849368302,0.08286675986530102,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_tree,666,0.07387387387387388,0.1894894894894895,0.0996996996996997,0.24934934934934935,0.38168115231815314,0.33574993633478745,0.4558213641751861,0.37863770738780606,0.4888359504259592,0.5135207747187218,0.0,0.16526526526526525,0.4,0.6363636363636364,11,0.6363636363636364,11,-0.05707504192808448,0.7015734204638997,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,bridge_AB,80,0.19250000000000003,0.39666666666666667,0.2775,0.5933333333333334,0.2864212113396453,-0.22767342802023466,0.38955648870891346,0.2802954708150541,0.04007550201861362,0.28630891658394864,0.0,0.0,0.39666666666666667,0.6033333333333334,1200,0.7096774193548387,31,-0.5236840017985727,0.1065654882494621,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_0,90,0.060000000000000005,0.1748148148148148,0.07111111111111111,0.2,0.2843879853169922,0.16415708216251607,0.3791236263266895,0.25974742244403365,0.2448872921462131,0.32567521096863733,0.0,0.2644444444444444,,,0,,0,-0.17916864274796643,0.5977530837022966,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_1,85,0.08470588235294117,0.1733333333333333,0.17176470588235293,0.3129411764705883,0.2847302662674182,0.2805253650530867,0.355351121125638,0.3093435485059287,0.6151605264283004,0.6184204369973045,0.0,0.17333333333333334,,,0,,0,0.019085347564543928,0.5588705362103791,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_2,85,0.08,0.16862745098039214,0.10588235294117647,0.20862745098039212,0.3854868280387613,0.3732251601672195,0.46305530845470727,0.3815512022890707,0.524372001448597,0.524372001448597,0.0,0.08627450980392158,,,0,,0,0.07895514137677964,0.6496711815852801,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_3,106,0.05660377358490567,0.13710691823899374,0.07735849056603773,0.18805031446540882,0.45651619911222907,0.434111973794303,0.4740671909871271,0.4416985163676327,0.561292335351904,0.5621677538641359,0.0,0.1830188679245283,0.39999999999999997,0.6363636363636364,11,0.6363636363636364,11,0.09224232234110266,0.7243393192853518,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_4,97,0.07010309278350516,0.20206185567010307,0.08041237113402061,0.2515463917525773,0.39806371361723447,0.3991209767586326,0.5122423951599374,0.4581280845019257,0.5269555759828005,0.5714103782569625,0.0,0.23436426116838488,,,0,,0,-0.09422614800599104,0.7672665404583379,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_5,97,0.05567010309278351,0.18900343642611683,0.08247422680412371,0.2707903780068728,0.49735309207962286,0.3807007534712386,0.5404132055536004,0.4510142517589222,0.5882798976047663,0.628779331327927,0.0,0.09896907216494845,,,0,,0,-0.1395864349980173,0.7182757303805283,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,B_branch_6,106,0.10943396226415095,0.2729559748427673,0.11698113207547169,0.3125786163522013,0.34330309897022615,0.2981881934539848,0.4484211334254143,0.3307786974572596,0.36782823901601414,0.3730993015873304,0.0,0.11761006289308176,,,0,,0,-0.025854973461360474,0.6431706066051248,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
query,bridge_near,89,0.19775280898876402,0.4022471910112359,0.2808988764044944,0.593258426966292,0.2655706920334658,-0.20063959452602984,0.37005518749213445,0.2631765605182218,0.048264639969938475,0.27268854978053475,0.0,0.00299625468164794,0.4022471910112359,0.601957585644372,1226,0.631578947368421,57,-0.5043715624627082,0.12646079020475254,0.3156865922367311,spectral_100_pca_2,sparse_bridge,0.25
reference,all,2826,0.11670205237084218,0.317999528190611,0.14175513092710545,0.3781552252889832,0.10664986915349378,0.02305730259353722,0.4032270776152276,0.34895779498099205,0.141616688821354,0.3860849359252859,0.04961075725406936,0.04668553904222694,0.5567970204841713,0.4522163481089874,2459,0.4195804195804196,143,-0.5229727929202919,0.5859137327726539,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,internal,2666,0.10502625656414104,0.3042760690172543,0.12573143285821456,0.3581895473868467,0.10923934356859948,0.042057095221470824,0.40841653448692566,0.34808307909346026,0.155538524388356,0.38895264553414716,0.05258814703675919,0.04948737184296074,0.6421052631578948,0.4067796610169492,59,0.4067796610169492,59,-0.5054193547464114,0.6011070784640473,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,A_spiral,1334,0.13013493253373315,0.3571214392803598,0.15487256371814095,0.4160919540229885,-0.14771646265857893,-0.25111363499211514,0.3606997597585417,0.31145666828840685,-0.13391568103723667,0.2970011888696289,0.1050974512743628,0.0,0.7916666666666666,0.23333333333333334,30,0.23333333333333334,30,-0.6434094159371408,0.10533488664821075,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_tree,1332,0.07987987987987988,0.25135135135135134,0.09654654654654654,0.3002002002002002,0.3665809693246475,0.33566802172666876,0.45620495602421124,0.3847644845093319,0.445427345738011,0.4810421674489126,0.0,0.09904904904904906,0.5333333333333333,0.5862068965517241,29,0.5862068965517241,29,-0.07978328046077196,0.7314501984787304,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,bridge_AB,160,0.31124999999999997,0.5466666666666666,0.40875000000000006,0.7108333333333333,0.06350275171179531,-0.2935267420694063,0.3167577524905576,0.36353274845699196,-0.09035589631381682,0.3383017245676352,0.0,0.0,0.5466666666666666,0.4533333333333333,2400,0.42857142857142855,84,-0.6685688046370976,0.12633920721794722,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_0,180,0.060000000000000005,0.19407407407407407,0.0688888888888889,0.22037037037037038,0.260025577584978,0.15327835718713048,0.3789208845097702,0.2817512333296055,0.22381858764346374,0.30925772362477527,0.0,0.13074074074074074,,,0,,0,-0.23579101758939824,0.5593876322261198,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_1,170,0.08588235294117648,0.22901960784313724,0.13647058823529412,0.3549019607843137,0.30300180363871065,0.3017260705756154,0.4053366463926144,0.34876023443526966,0.5789937344201705,0.5878920116446184,0.0,0.12980392156862744,,,0,,0,-0.09098928725259996,0.6527413864160848,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_2,170,0.060000000000000005,0.2035294117647059,0.07411764705882352,0.24901960784313723,0.4091112345080159,0.389827584008364,0.4892339006191387,0.41933561321112117,0.49819464516391126,0.5178684548929222,0.0,0.04588235294117647,,,0,,0,0.009171874446925576,0.7604395521130595,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_3,212,0.07075471698113207,0.25345911949685535,0.08113207547169811,0.2993710691823899,0.40285103905527236,0.3993383755261241,0.4591732551490066,0.40719318148311795,0.5029426514815835,0.5121598067258918,0.0,0.12421383647798744,0.5333333333333333,0.5862068965517241,29,0.5862068965517241,29,0.08757736266844883,0.6920179427894672,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_4,194,0.09175257731958764,0.2917525773195876,0.0979381443298969,0.32680412371134027,0.43362818508244627,0.3978596150841761,0.5237466469136122,0.45448043110913794,0.46524038967838743,0.516207972939334,0.0,0.1570446735395189,,,0,,0,-0.11202747679421078,0.9177026104213417,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_5,194,0.0597938144329897,0.23986254295532644,0.06804123711340206,0.27560137457044676,0.45105782366810754,0.4092386786228994,0.5266141605703335,0.4481434405030973,0.5133283705083371,0.5507794138605285,0.0,0.07835051546391752,,,0,,0,0.03307108329422472,0.7996760827945052,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,B_branch_6,212,0.12452830188679245,0.32767295597484275,0.14622641509433962,0.36415094339622633,0.29900247506068767,0.2864093149823201,0.4069222758349896,0.3291546778302833,0.3463852482433641,0.38457106326909246,0.0,0.030817610062893082,,,0,,0,-0.07819382677682395,0.6453642843992483,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
reference,bridge_near,179,0.3039106145251397,0.5567970204841715,0.39776536312849164,0.7150837988826816,0.039471762227528566,-0.2758643833983952,0.324490635476255,0.3543798408960728,-0.08683988513854704,0.3352161514429506,0.0,0.0,0.5567970204841715,0.4522163481089874,2459,0.4195804195804196,143,-0.6554313594432154,0.15428300767054606,0.3085455581235992,spectral_100_pca_2,sparse_bridge,0.5
